stationid,date,year,month,day,variable,value,station_name,latitude
USH00412797,1915-08-31,1915,aug,31,tavg,26.48,EL PASO AP,31.8111
USH00412797,1915-09-30,1915,sep,30,tavg,24.22,EL PASO AP,31.8111
USH00412797,1915-10-31,1915,oct,31,tavg,18.81,EL PASO AP,31.8111
USH00412797,1915-11-30,1915,nov,30,tavg,12.67,EL PASO AP,31.8111
USH00412797,1915-12-31,1915,dec,31,tavg,8.23,EL PASO AP,31.8111
USH00412797,1916-01-31,1916,jan,31,tavg,11.34,EL PASO AP,31.8111
USH00412797,1916-02-29,1916,feb,29,tavg,12.95,EL PASO AP,31.8111
USH00412797,1916-03-31,1916,mar,31,tavg,16.86,EL PASO AP,31.8111
USH00412797,1916-04-30,1916,apr,30,tavg,18.14,EL PASO AP,31.8111
USH00412797,1916-05-31,1916,may,31,tavg,23.81,EL PASO AP,31.8111
USH00412797,1916-06-30,1916,jun,30,tavg,29.86,EL PASO AP,31.8111
USH00412797,1916-07-31,1916,jul,31,tavg,28.48,EL PASO AP,31.8111
USH00412797,1916-08-31,1916,aug,31,tavg,26.5,EL PASO AP,31.8111
USH00412797,1916-09-30,1916,sep,30,tavg,23.89,EL PASO AP,31.8111
USH00412797,1916-10-31,1916,oct,31,tavg,19.25,EL PASO AP,31.8111
USH00412797,1916-11-30,1916,nov,30,tavg,11.76,EL PASO AP,31.8111
USH00412797,1916-12-31,1916,dec,31,tavg,8.28,EL PASO AP,31.8111
USH00412797,1917-01-31,1917,jan,31,tavg,8.23,EL PASO AP,31.8111
USH00412797,1917-02-28,1917,feb,28,tavg,10.39,EL PASO AP,31.8111
USH00412797,1917-03-31,1917,mar,31,tavg,12.92,EL PASO AP,31.8111
USH00412797,1917-04-30,1917,apr,30,tavg,17.92,EL PASO AP,31.8111
USH00412797,1917-05-31,1917,may,31,tavg,20.31,EL PASO AP,31.8111
USH00412797,1917-06-30,1917,jun,30,tavg,28.2,EL PASO AP,31.8111
USH00412797,1917-07-31,1917,jul,31,tavg,29.92,EL PASO AP,31.8111
USH00412797,1917-08-31,1917,aug,31,tavg,27.28,EL PASO AP,31.8111
USH00412797,1917-09-30,1917,sep,30,tavg,24.28,EL PASO AP,31.8111
USH00412797,1917-10-31,1917,oct,31,tavg,19.17,EL PASO AP,31.8111
USH00412797,1917-11-30,1917,nov,30,tavg,14.09,EL PASO AP,31.8111
USH00412797,1917-12-31,1917,dec,31,tavg,10.89,EL PASO AP,31.8111
USH00412797,1918-01-31,1918,jan,31,tavg,6.36,EL PASO AP,31.8111
USH00412797,1918-02-28,1918,feb,28,tavg,12.11,EL PASO AP,31.8111
USH00412797,1918-03-31,1918,mar,31,tavg,14.56,EL PASO AP,31.8111
USH00412797,1918-04-30,1918,apr,30,tavg,17.72,EL PASO AP,31.8111
USH00412797,1918-05-31,1918,may,31,tavg,22.12,EL PASO AP,31.8111
USH00412797,1918-06-30,1918,jun,30,tavg,27.95,EL PASO AP,31.8111
USH00412797,1918-07-31,1918,jul,31,tavg,28.34,EL PASO AP,31.8111
USH00412797,1918-08-31,1918,aug,31,tavg,26.34,EL PASO AP,31.8111
USH00412797,1918-09-30,1918,sep,30,tavg,24.17,EL PASO AP,31.8111
USH00412797,1918-10-31,1918,oct,31,tavg,19.2,EL PASO AP,31.8111
USH00412797,1918-11-30,1918,nov,30,tavg,10.59,EL PASO AP,31.8111
USH00412797,1918-12-31,1918,dec,31,tavg,6.17,EL PASO AP,31.8111
USH00412797,1919-01-31,1919,jan,31,tavg,5.92,EL PASO AP,31.8111
USH00412797,1919-02-28,1919,feb,28,tavg,8.87,EL PASO AP,31.8111
USH00412797,1919-03-31,1919,mar,31,tavg,13.64,EL PASO AP,31.8111
USH00412797,1919-04-30,1919,apr,30,tavg,19.42,EL PASO AP,31.8111
USH00412797,1919-05-31,1919,may,31,tavg,23.31,EL PASO AP,31.8111
USH00412797,1919-06-30,1919,jun,30,tavg,26.39,EL PASO AP,31.8111
USH00412797,1919-07-31,1919,jul,31,tavg,27.39,EL PASO AP,31.8111
USH00412797,1919-08-31,1919,aug,31,tavg,28.31,EL PASO AP,31.8111
USH00412797,1919-09-30,1919,sep,30,tavg,23.64,EL PASO AP,31.8111
USH00412797,1919-10-31,1919,oct,31,tavg,19.48,EL PASO AP,31.8111
USH00412797,1919-11-30,1919,nov,30,tavg,12.42,EL PASO AP,31.8111
USH00412797,1919-12-31,1919,dec,31,tavg,9.56,EL PASO AP,31.8111
USH00412797,1920-01-31,1920,jan,31,tavg,8.03,EL PASO AP,31.8111
USH00412797,1920-02-29,1920,feb,29,tavg,12.98,EL PASO AP,31.8111
USH00412797,1920-03-31,1920,mar,31,tavg,13.06,EL PASO AP,31.8111
USH00412797,1920-04-30,1920,apr,30,tavg,16.7,EL PASO AP,31.8111
USH00412797,1920-05-31,1920,may,31,tavg,23.92,EL PASO AP,31.8111
USH00412797,1920-06-30,1920,jun,30,tavg,26.31,EL PASO AP,31.8111
USH00412797,1920-07-31,1920,jul,31,tavg,29.17,EL PASO AP,31.8111
USH00412797,1920-08-31,1920,aug,31,tavg,26.06,EL PASO AP,31.8111
USH00412797,1920-09-30,1920,sep,30,tavg,25.03,EL PASO AP,31.8111
USH00412797,1920-10-31,1920,oct,31,tavg,18.39,EL PASO AP,31.8111
USH00412797,1920-11-30,1920,nov,30,tavg,11.95,EL PASO AP,31.8111
USH00412797,1920-12-31,1920,dec,31,tavg,7.45,EL PASO AP,31.8111
USH00412797,1921-01-31,1921,jan,31,tavg,10.34,EL PASO AP,31.8111
USH00412797,1921-02-28,1921,feb,28,tavg,10.73,EL PASO AP,31.8111
USH00412797,1921-03-31,1921,mar,31,tavg,16.26,EL PASO AP,31.8111
USH00412797,1921-04-30,1921,apr,30,tavg,17.2,EL PASO AP,31.8111
USH00412797,1921-05-31,1921,may,31,tavg,23.26,EL PASO AP,31.8111
USH00412797,1921-06-30,1921,jun,30,tavg,27.56,EL PASO AP,31.8111
USH00412797,1921-07-31,1921,jul,31,tavg,27.67,EL PASO AP,31.8111
USH00412797,1921-08-31,1921,aug,31,tavg,27.95,EL PASO AP,31.8111
USH00412797,1921-09-30,1921,sep,30,tavg,25.81,EL PASO AP,31.8111
USH00412797,1921-10-31,1921,oct,31,tavg,20.25,EL PASO AP,31.8111
USH00412797,1921-11-30,1921,nov,30,tavg,13.53,EL PASO AP,31.8111
USH00412797,1921-12-31,1921,dec,31,tavg,10.73,EL PASO AP,31.8111
USH00412797,1922-01-31,1922,jan,31,tavg,7.26,EL PASO AP,31.8111
USH00412797,1922-02-28,1922,feb,28,tavg,11.36,EL PASO AP,31.8111
USH00412797,1922-03-31,1922,mar,31,tavg,13.09,EL PASO AP,31.8111
USH00412797,1922-04-30,1922,apr,30,tavg,17.5,EL PASO AP,31.8111
USH00412797,1922-05-31,1922,may,31,tavg,23.84,EL PASO AP,31.8111
USH00412797,1922-06-30,1922,jun,30,tavg,28.53,EL PASO AP,31.8111
USH00412797,1922-07-31,1922,jul,31,tavg,28.81,EL PASO AP,31.8111
USH00412797,1922-08-31,1922,aug,31,tavg,29.17,EL PASO AP,31.8111
USH00412797,1922-09-30,1922,sep,30,tavg,25.31,EL PASO AP,31.8111
USH00412797,1922-10-31,1922,oct,31,tavg,18.87,EL PASO AP,31.8111
USH00412797,1922-11-30,1922,nov,30,tavg,11.15,EL PASO AP,31.8111
USH00412797,1922-12-31,1922,dec,31,tavg,10.67,EL PASO AP,31.8111
USH00412797,1923-01-31,1923,jan,31,tavg,10.59,EL PASO AP,31.8111
USH00412797,1923-02-28,1923,feb,28,tavg,9.01,EL PASO AP,31.8111
USH00412797,1923-03-31,1923,mar,31,tavg,11.78,EL PASO AP,31.8111
USH00412797,1923-04-30,1923,apr,30,tavg,18.62,EL PASO AP,31.8111
USH00412797,1923-05-31,1923,may,31,tavg,24.42,EL PASO AP,31.8111
USH00412797,1923-06-30,1923,jun,30,tavg,28.56,EL PASO AP,31.8111
USH00412797,1923-07-31,1923,jul,31,tavg,28.92,EL PASO AP,31.8111
USH00412797,1923-08-31,1923,aug,31,tavg,27.06,EL PASO AP,31.8111
USH00412797,1923-09-30,1923,sep,30,tavg,24.14,EL PASO AP,31.8111
USH00412797,1923-10-31,1923,oct,31,tavg,18.37,EL PASO AP,31.8111
USH00412797,1923-11-30,1923,nov,30,tavg,11.78,EL PASO AP,31.8111
USH00412797,1923-12-31,1923,dec,31,tavg,6.98,EL PASO AP,31.8111
USH00412797,1924-01-31,1924,jan,31,tavg,6.78,EL PASO AP,31.8111
USH00412797,1924-02-29,1924,feb,29,tavg,10.48,EL PASO AP,31.8111
USH00412797,1924-03-31,1924,mar,31,tavg,11.98,EL PASO AP,31.8111
USH00412797,1924-04-30,1924,apr,30,tavg,17.45,EL PASO AP,31.8111
USH00412797,1924-05-31,1924,may,31,tavg,23.42,EL PASO AP,31.8111
USH00412797,1924-06-30,1924,jun,30,tavg,30.42,EL PASO AP,31.8111
USH00412797,1924-07-31,1924,jul,31,tavg,28.31,EL PASO AP,31.8111
USH00412797,1924-08-31,1924,aug,31,tavg,29.25,EL PASO AP,31.8111
USH00412797,1924-09-30,1924,sep,30,tavg,24.78,EL PASO AP,31.8111
USH00412797,1924-10-31,1924,oct,31,tavg,20.45,EL PASO AP,31.8111
USH00412797,1924-11-30,1924,nov,30,tavg,14.62,EL PASO AP,31.8111
USH00412797,1924-12-31,1924,dec,31,tavg,7.0,EL PASO AP,31.8111
USH00412797,1925-01-31,1925,jan,31,tavg,6.51,EL PASO AP,31.8111
USH00412797,1925-02-28,1925,feb,28,tavg,12.95,EL PASO AP,31.8111
USH00412797,1925-03-31,1925,mar,31,tavg,16.7,EL PASO AP,31.8111
USH00412797,1925-04-30,1925,apr,30,tavg,20.87,EL PASO AP,31.8111
USH00412797,1925-05-31,1925,may,31,tavg,24.06,EL PASO AP,31.8111
USH00412797,1925-06-30,1925,jun,30,tavg,27.9,EL PASO AP,31.8111
USH00412797,1925-07-31,1925,jul,31,tavg,29.09,EL PASO AP,31.8111
USH00412797,1925-08-31,1925,aug,31,tavg,26.5,EL PASO AP,31.8111
USH00412797,1925-09-30,1925,sep,30,tavg,25.84,EL PASO AP,31.8111
USH00412797,1925-10-31,1925,oct,31,tavg,19.06,EL PASO AP,31.8111
USH00412797,1925-11-30,1925,nov,30,tavg,12.37,EL PASO AP,31.8111
USH00412797,1925-12-31,1925,dec,31,tavg,5.98,EL PASO AP,31.8111
USH00412797,1926-01-31,1926,jan,31,tavg,5.84,EL PASO AP,31.8111
USH00412797,1926-02-28,1926,feb,28,tavg,11.92,EL PASO AP,31.8111
USH00412797,1926-03-31,1926,mar,31,tavg,13.09,EL PASO AP,31.8111
USH00412797,1926-04-30,1926,apr,30,tavg,17.03,EL PASO AP,31.8111
USH00412797,1926-05-31,1926,may,31,tavg,22.37,EL PASO AP,31.8111
USH00412797,1926-06-30,1926,jun,30,tavg,28.89,EL PASO AP,31.8111
USH00412797,1926-07-31,1926,jul,31,tavg,28.59,EL PASO AP,31.8111
USH00412797,1926-08-31,1926,aug,31,tavg,28.34,EL PASO AP,31.8111
USH00412797,1926-09-30,1926,sep,30,tavg,26.34,EL PASO AP,31.8111
USH00412797,1926-10-31,1926,oct,31,tavg,20.11,EL PASO AP,31.8111
USH00412797,1926-11-30,1926,nov,30,tavg,13.17,EL PASO AP,31.8111
USH00412797,1926-12-31,1926,dec,31,tavg,8.39,EL PASO AP,31.8111
USH00412797,1927-01-31,1927,jan,31,tavg,10.95,EL PASO AP,31.8111
USH00412797,1927-02-28,1927,feb,28,tavg,13.37,EL PASO AP,31.8111
USH00412797,1927-03-31,1927,mar,31,tavg,14.31,EL PASO AP,31.8111
USH00412797,1927-04-30,1927,apr,30,tavg,19.26,EL PASO AP,31.8111
USH00412797,1927-05-31,1927,may,31,tavg,25.34,EL PASO AP,31.8111
USH00412797,1927-06-30,1927,jun,30,tavg,28.23,EL PASO AP,31.8111
USH00412797,1927-07-31,1927,jul,31,tavg,29.45,EL PASO AP,31.8111
USH00412797,1927-08-31,1927,aug,31,tavg,27.61,EL PASO AP,31.8111
USH00412797,1927-09-30,1927,sep,30,tavg,25.28,EL PASO AP,31.8111
USH00412797,1927-10-31,1927,oct,31,tavg,19.98,EL PASO AP,31.8111
USH00412797,1927-11-30,1927,nov,30,tavg,16.64,EL PASO AP,31.8111
USH00412797,1927-12-31,1927,dec,31,tavg,6.92,EL PASO AP,31.8111
USH00412797,1928-01-31,1928,jan,31,tavg,9.11,EL PASO AP,31.8111
USH00412797,1928-02-29,1928,feb,29,tavg,10.39,EL PASO AP,31.8111
USH00412797,1928-03-31,1928,mar,31,tavg,16.03,EL PASO AP,31.8111
USH00412797,1928-04-30,1928,apr,30,tavg,17.73,EL PASO AP,31.8111
USH00412797,1928-05-31,1928,may,31,tavg,23.22,EL PASO AP,31.8111
USH00412797,1928-06-30,1928,jun,30,tavg,29.23,EL PASO AP,31.8111
USH00412797,1928-07-31,1928,jul,31,tavg,29.72,EL PASO AP,31.8111
USH00412797,1928-08-31,1928,aug,31,tavg,26.5,EL PASO AP,31.8111
USH00412797,1928-09-30,1928,sep,30,tavg,24.67,EL PASO AP,31.8111
USH00412797,1928-10-31,1928,oct,31,tavg,20.97,EL PASO AP,31.8111
USH00412797,1928-11-30,1928,nov,30,tavg,11.86,EL PASO AP,31.8111
USH00412797,1928-12-31,1928,dec,31,tavg,8.23,EL PASO AP,31.8111
USH00412797,1929-01-31,1929,jan,31,tavg,8.53,EL PASO AP,31.8111
USH00412797,1929-02-28,1929,feb,28,tavg,9.34,EL PASO AP,31.8111
USH00412797,1929-03-31,1929,mar,31,tavg,13.56,EL PASO AP,31.8111
USH00412797,1929-04-30,1929,apr,30,tavg,19.37,EL PASO AP,31.8111
USH00412797,1929-05-31,1929,may,31,tavg,22.81,EL PASO AP,31.8111
USH00412797,1929-06-30,1929,jun,30,tavg,29.7,EL PASO AP,31.8111
USH00412797,1929-07-31,1929,jul,31,tavg,28.89,EL PASO AP,31.8111
USH00412797,1929-08-31,1929,aug,31,tavg,27.2,EL PASO AP,31.8111
USH00412797,1929-09-30,1929,sep,30,tavg,25.87,EL PASO AP,31.8111
USH00412797,1929-10-31,1929,oct,31,tavg,18.76,EL PASO AP,31.8111
USH00412797,1929-11-30,1929,nov,30,tavg,9.42,EL PASO AP,31.8111
USH00412797,1929-12-31,1929,dec,31,tavg,8.26,EL PASO AP,31.8111
USH00412797,1930-01-31,1930,jan,31,tavg,7.62,EL PASO AP,31.8111
USH00412797,1930-02-28,1930,feb,28,tavg,12.86,EL PASO AP,31.8111
USH00412797,1930-03-31,1930,mar,31,tavg,12.92,EL PASO AP,31.8111
USH00412797,1930-04-30,1930,apr,30,tavg,21.42,EL PASO AP,31.8111
USH00412797,1930-05-31,1930,may,31,tavg,21.7,EL PASO AP,31.8111
USH00412797,1930-06-30,1930,jun,30,tavg,28.64,EL PASO AP,31.8111
USH00412797,1930-07-31,1930,jul,31,tavg,28.84,EL PASO AP,31.8111
USH00412797,1930-08-31,1930,aug,31,tavg,28.64,EL PASO AP,31.8111
USH00412797,1930-09-30,1930,sep,30,tavg,26.25,EL PASO AP,31.8111
USH00412797,1930-10-31,1930,oct,31,tavg,19.84,EL PASO AP,31.8111
USH00412797,1930-11-30,1930,nov,30,tavg,11.95,EL PASO AP,31.8111
USH00412797,1930-12-31,1930,dec,31,tavg,7.2,EL PASO AP,31.8111
USH00412797,1931-01-31,1931,jan,31,tavg,7.78,EL PASO AP,31.8111
USH00412797,1931-02-28,1931,feb,28,tavg,11.06,EL PASO AP,31.8111
USH00412797,1931-03-31,1931,mar,31,tavg,13.62,EL PASO AP,31.8111
USH00412797,1931-04-30,1931,apr,30,tavg,18.06,EL PASO AP,31.8111
USH00412797,1931-05-31,1931,may,31,tavg,23.48,EL PASO AP,31.8111
USH00412797,1931-06-30,1931,jun,30,tavg,28.78,EL PASO AP,31.8111
USH00412797,1931-07-31,1931,jul,31,tavg,29.56,EL PASO AP,31.8111
USH00412797,1931-08-31,1931,aug,31,tavg,27.48,EL PASO AP,31.8111
USH00412797,1931-09-30,1931,sep,30,tavg,27.34,EL PASO AP,31.8111
USH00412797,1931-10-31,1931,oct,31,tavg,22.17,EL PASO AP,31.8111
USH00412797,1931-11-30,1931,nov,30,tavg,13.31,EL PASO AP,31.8111
USH00412797,1931-12-31,1931,dec,31,tavg,7.67,EL PASO AP,31.8111
USH00412797,1932-01-31,1932,jan,31,tavg,7.09,EL PASO AP,31.8111
USH00412797,1932-02-29,1932,feb,29,tavg,12.89,EL PASO AP,31.8111
USH00412797,1932-03-31,1932,mar,31,tavg,12.34,EL PASO AP,31.8111
USH00412797,1932-04-30,1932,apr,30,tavg,19.48,EL PASO AP,31.8111
USH00412797,1932-05-31,1932,may,31,tavg,23.95,EL PASO AP,31.8111
USH00412797,1932-06-30,1932,jun,30,tavg,28.28,EL PASO AP,31.8111
USH00412797,1932-07-31,1932,jul,31,tavg,29.39,EL PASO AP,31.8111
USH00412797,1932-08-31,1932,aug,31,tavg,28.2,EL PASO AP,31.8111
USH00412797,1932-09-30,1932,sep,30,tavg,24.37,EL PASO AP,31.8111
USH00412797,1932-10-31,1932,oct,31,tavg,18.09,EL PASO AP,31.8111
USH00412797,1932-11-30,1932,nov,30,tavg,12.84,EL PASO AP,31.8111
USH00412797,1932-12-31,1932,dec,31,tavg,7.28,EL PASO AP,31.8111
USH00412797,1933-01-31,1933,jan,31,tavg,7.59,EL PASO AP,31.8111
USH00412797,1933-02-28,1933,feb,28,tavg,9.17,EL PASO AP,31.8111
USH00412797,1933-03-31,1933,mar,31,tavg,16.03,EL PASO AP,31.8111
USH00412797,1933-04-30,1933,apr,30,tavg,16.92,EL PASO AP,31.8111
USH00412797,1933-05-31,1933,may,31,tavg,22.53,EL PASO AP,31.8111
USH00412797,1933-06-30,1933,jun,30,tavg,27.75,EL PASO AP,31.8111
USH00412797,1933-07-31,1933,jul,31,tavg,29.97,EL PASO AP,31.8111
USH00412797,1933-08-31,1933,aug,31,tavg,28.86,EL PASO AP,31.8111
USH00412797,1933-09-30,1933,sep,30,tavg,27.61,EL PASO AP,31.8111
USH00412797,1933-10-31,1933,oct,31,tavg,21.39,EL PASO AP,31.8111
USH00412797,1933-11-30,1933,nov,30,tavg,14.09,EL PASO AP,31.8111
USH00412797,1933-12-31,1933,dec,31,tavg,11.14,EL PASO AP,31.8111
USH00412797,1934-01-31,1934,jan,31,tavg,8.53,EL PASO AP,31.8111
USH00412797,1934-02-28,1934,feb,28,tavg,13.2,EL PASO AP,31.8111
USH00412797,1934-03-31,1934,mar,31,tavg,15.56,EL PASO AP,31.8111
USH00412797,1934-04-30,1934,apr,30,tavg,21.11,EL PASO AP,31.8111
USH00412797,1934-05-31,1934,may,31,tavg,25.95,EL PASO AP,31.8111
USH00412797,1934-06-30,1934,jun,30,tavg,29.48,EL PASO AP,31.8111
USH00412797,1934-07-31,1934,jul,31,tavg,30.39,EL PASO AP,31.8111
USH00412797,1934-08-31,1934,aug,31,tavg,29.84,EL PASO AP,31.8111
USH00412797,1934-09-30,1934,sep,30,tavg,26.56,EL PASO AP,31.8111
USH00412797,1934-10-31,1934,oct,31,tavg,21.87,EL PASO AP,31.8111
USH00412797,1934-11-30,1934,nov,30,tavg,14.12,EL PASO AP,31.8111
USH00412797,1934-12-31,1934,dec,31,tavg,10.25,EL PASO AP,31.8111
USH00412797,1935-01-31,1935,jan,31,tavg,10.45,EL PASO AP,31.8111
USH00412797,1935-02-28,1935,feb,28,tavg,10.28,EL PASO AP,31.8111
USH00412797,1935-03-31,1935,mar,31,tavg,15.89,EL PASO AP,31.8111
USH00412797,1935-04-30,1935,apr,30,tavg,19.59,EL PASO AP,31.8111
USH00412797,1935-05-31,1935,may,31,tavg,21.28,EL PASO AP,31.8111
USH00412797,1935-06-30,1935,jun,30,tavg,28.42,EL PASO AP,31.8111
USH00412797,1935-07-31,1935,jul,31,tavg,29.95,EL PASO AP,31.8111
USH00412797,1935-08-31,1935,aug,31,tavg,28.62,EL PASO AP,31.8111
USH00412797,1935-09-30,1935,sep,30,tavg,24.09,EL PASO AP,31.8111
USH00412797,1935-10-31,1935,oct,31,tavg,20.59,EL PASO AP,31.8111
USH00412797,1935-11-30,1935,nov,30,tavg,13.0,EL PASO AP,31.8111
USH00412797,1935-12-31,1935,dec,31,tavg,9.14,EL PASO AP,31.8111
USH00412797,1936-01-31,1936,jan,31,tavg,8.59,EL PASO AP,31.8111
USH00412797,1936-02-29,1936,feb,29,tavg,11.78,EL PASO AP,31.8111
USH00412797,1936-03-31,1936,mar,31,tavg,15.5,EL PASO AP,31.8111
USH00412797,1936-04-30,1936,apr,30,tavg,19.84,EL PASO AP,31.8111
USH00412797,1936-05-31,1936,may,31,tavg,24.49,EL PASO AP,31.8111
USH00412797,1936-06-30,1936,jun,30,tavg,28.72,EL PASO AP,31.8111
USH00412797,1936-07-31,1936,jul,31,tavg,29.08,EL PASO AP,31.8111
USH00412797,1936-08-31,1936,aug,31,tavg,28.16,EL PASO AP,31.8111
USH00412797,1936-09-30,1936,sep,30,tavg,24.18,EL PASO AP,31.8111
USH00412797,1936-10-31,1936,oct,31,tavg,18.51,EL PASO AP,31.8111
USH00412797,1936-11-30,1936,nov,30,tavg,11.46,EL PASO AP,31.8111
USH00412797,1936-12-31,1936,dec,31,tavg,9.28,EL PASO AP,31.8111
USH00412797,1937-01-31,1937,jan,31,tavg,6.78,EL PASO AP,31.8111
USH00412797,1937-02-28,1937,feb,28,tavg,10.55,EL PASO AP,31.8111
USH00412797,1937-03-31,1937,mar,31,tavg,12.63,EL PASO AP,31.8111
USH00412797,1937-04-30,1937,apr,30,tavg,19.07,EL PASO AP,31.8111
USH00412797,1937-05-31,1937,may,31,tavg,24.55,EL PASO AP,31.8111
USH00412797,1937-06-30,1937,jun,30,tavg,28.5,EL PASO AP,31.8111
USH00412797,1937-07-31,1937,jul,31,tavg,29.83,EL PASO AP,31.8111
USH00412797,1937-08-31,1937,aug,31,tavg,30.02,EL PASO AP,31.8111
USH00412797,1937-09-30,1937,sep,30,tavg,25.87,EL PASO AP,31.8111
USH00412797,1937-10-31,1937,oct,31,tavg,20.3,EL PASO AP,31.8111
USH00412797,1937-11-30,1937,nov,30,tavg,13.83,EL PASO AP,31.8111
USH00412797,1937-12-31,1937,dec,31,tavg,9.4,EL PASO AP,31.8111
USH00412797,1938-01-31,1938,jan,31,tavg,9.12,EL PASO AP,31.8111
USH00412797,1938-02-28,1938,feb,28,tavg,12.95,EL PASO AP,31.8111
USH00412797,1938-03-31,1938,mar,31,tavg,15.02,EL PASO AP,31.8111
USH00412797,1938-04-30,1938,apr,30,tavg,18.21,EL PASO AP,31.8111
USH00412797,1938-05-31,1938,may,31,tavg,23.18,EL PASO AP,31.8111
USH00412797,1938-06-30,1938,jun,30,tavg,27.61,EL PASO AP,31.8111
USH00412797,1938-07-31,1938,jul,31,tavg,27.05,EL PASO AP,31.8111
USH00412797,1938-08-31,1938,aug,31,tavg,27.02,EL PASO AP,31.8111
USH00412797,1938-09-30,1938,sep,30,tavg,23.19,EL PASO AP,31.8111
USH00412797,1938-10-31,1938,oct,31,tavg,20.12,EL PASO AP,31.8111
USH00412797,1938-11-30,1938,nov,30,tavg,9.96,EL PASO AP,31.8111
USH00412797,1938-12-31,1938,dec,31,tavg,8.81,EL PASO AP,31.8111
USH00412797,1939-01-31,1939,jan,31,tavg,7.62,EL PASO AP,31.8111
USH00412797,1939-02-28,1939,feb,28,tavg,6.75,EL PASO AP,31.8111
USH00412797,1939-03-31,1939,mar,31,tavg,14.59,EL PASO AP,31.8111
USH00412797,1939-04-30,1939,apr,30,tavg,18.99,EL PASO AP,31.8111
USH00412797,1939-05-31,1939,may,31,tavg,23.72,EL PASO AP,31.8111
USH00412797,1939-06-30,1939,jun,30,tavg,28.7,EL PASO AP,31.8111
USH00412797,1939-07-31,1939,jul,31,tavg,28.4,EL PASO AP,31.8111
USH00412797,1939-08-31,1939,aug,31,tavg,27.37,EL PASO AP,31.8111
USH00412797,1939-09-30,1939,sep,30,tavg,25.36,EL PASO AP,31.8111
USH00412797,1939-10-31,1939,oct,31,tavg,18.45,EL PASO AP,31.8111
USH00412797,1939-11-30,1939,nov,30,tavg,11.51,EL PASO AP,31.8111
USH00412797,1939-12-31,1939,dec,31,tavg,9.55,EL PASO AP,31.8111
USH00412797,1940-01-31,1940,jan,31,tavg,6.04,EL PASO AP,31.8111
USH00412797,1940-02-29,1940,feb,29,tavg,10.47,EL PASO AP,31.8111
USH00412797,1940-03-31,1940,mar,31,tavg,14.64,EL PASO AP,31.8111
USH00412797,1940-04-30,1940,apr,30,tavg,17.85,EL PASO AP,31.8111
USH00412797,1940-05-31,1940,may,31,tavg,23.2,EL PASO AP,31.8111
USH00412797,1940-06-30,1940,jun,30,tavg,26.54,EL PASO AP,31.8111
USH00412797,1940-07-31,1940,jul,31,tavg,28.77,EL PASO AP,31.8111
USH00412797,1940-08-31,1940,aug,31,tavg,27.0,EL PASO AP,31.8111
USH00412797,1940-09-30,1940,sep,30,tavg,25.52,EL PASO AP,31.8111
USH00412797,1940-10-31,1940,oct,31,tavg,19.7,EL PASO AP,31.8111
USH00412797,1940-11-30,1940,nov,30,tavg,11.3,EL PASO AP,31.8111
USH00412797,1940-12-31,1940,dec,31,tavg,10.5,EL PASO AP,31.8111
USH00412797,1941-01-31,1941,jan,31,tavg,8.56,EL PASO AP,31.8111
USH00412797,1941-02-28,1941,feb,28,tavg,12.19,EL PASO AP,31.8111
USH00412797,1941-03-31,1941,mar,31,tavg,12.66,EL PASO AP,31.8111
USH00412797,1941-04-30,1941,apr,30,tavg,16.29,EL PASO AP,31.8111
USH00412797,1941-05-31,1941,may,31,tavg,23.61,EL PASO AP,31.8111
USH00412797,1941-06-30,1941,jun,30,tavg,26.01,EL PASO AP,31.8111
USH00412797,1941-07-31,1941,jul,31,tavg,27.52,EL PASO AP,31.8111
USH00412797,1941-08-31,1941,aug,31,tavg,26.77,EL PASO AP,31.8111
USH00412797,1941-09-30,1941,sep,30,tavg,24.23,EL PASO AP,31.8111
USH00412797,1941-10-31,1941,oct,31,tavg,19.01,EL PASO AP,31.8111
USH00412797,1941-11-30,1941,nov,30,tavg,12.44,EL PASO AP,31.8111
USH00412797,1941-12-31,1941,dec,31,tavg,8.79,EL PASO AP,31.8111
USH00412797,1942-01-31,1942,jan,31,tavg,9.54,EL PASO AP,31.8111
USH00412797,1942-02-28,1942,feb,28,tavg,9.15,EL PASO AP,31.8111
USH00412797,1942-03-31,1942,mar,31,tavg,12.63,EL PASO AP,31.8111
USH00412797,1942-04-30,1942,apr,30,tavg,17.77,EL PASO AP,31.8111
USH00412797,1942-05-31,1942,may,31,tavg,23.06,EL PASO AP,31.8111
USH00412797,1942-06-30,1942,jun,30,tavg,28.34,EL PASO AP,31.8111
USH00412797,1942-07-31,1942,jul,31,tavg,28.6,EL PASO AP,31.8111
USH00412797,1942-08-31,1942,aug,31,tavg,26.67,EL PASO AP,31.8111
USH00412797,1942-09-30,1942,sep,30,tavg,23.42,EL PASO AP,31.8111
USH00412797,1942-10-31,1942,oct,31,tavg,18.47,EL PASO AP,31.8111
USH00412797,1942-11-30,1942,nov,30,tavg,14.32,EL PASO AP,31.8111
USH00412797,1942-12-31,1942,dec,31,tavg,10.11,EL PASO AP,31.8111
USH00412797,1943-01-31,1943,jan,31,tavg,8.46,EL PASO AP,31.8111
USH00412797,1943-02-28,1943,feb,28,tavg,12.26,EL PASO AP,31.8111
USH00412797,1943-03-31,1943,mar,31,tavg,14.66,EL PASO AP,31.8111
USH00412797,1943-04-30,1943,apr,30,tavg,20.79,EL PASO AP,31.8111
